Id,NAME,CITY,STATE,ZIP,LAT,LON,REVENUE,UTILIZATION,QUALITY_FLAG
c64c848c-0315-3115-87fa-80c360bb6a73,FENWAY COMMUNITY HEALTH CENTER  INC,BOSTON,MA,21164608,42.3489076,-71.0721378,0.0,99,Valid
76281d34-caff-30e0-8545-bcdf33182109,CLIFTON REHABILITATION NURSING CENTER,SOMERSET,MA,27252051,41.72075205,-71.16843052114558,0.0,5,Valid
4633340c-c833-30a3-ab0e-f5cfa5fda28b,CHAIR CITY FAMILY MEDICINE  PC,GARDNER,MA,14401377,42.586896550000006,-71.98672640006858,0.0,36,Valid
7e97f720-f99d-3402-98a4-a144aaa5bd01,COMMUNITY HEALTH CENTER OF CAPE COD  INC.,FALMOUTH,MA,25402974,41.5614958,-70.6117407224321,0.0,166,Valid
b3ada130-6443-3a8e-98c7-4ec127a2b0c4,LIFE CARE CENTER OF ACTON,ACTON,MA,17205601,42.4850931,-71.43284,0.0,55,Valid
a36dcb53-a762-38d4-ae84-40f46195a6dd,260 EASTHAMPTON ROAD OPERATING COMPANY LLC,HOLYOKE,MA,10401213,42.226424,-72.646798,0.0,4,Valid
7489f6e0-fee6-3fff-90b6-444868eb907c,ABBOTT HOME HEALTH CARE  INC,AVON,MA,23221182,42.13015035,-71.05720685110387,0.0,146,Valid
084b19be-a78e-3626-b156-a50134fa7fe2,DIAMOND EDGE HEALTHCARE  LLC,NORTH CHELMSFORD,MA,18632439,42.6389798,-71.3828403,0.0,53,Valid
06f1d816-dd54-3409-bd94-8dc2745f807c,ELARA CARING,BYFIELD,MA,19221221,42.75468625,-70.9451078257969,0.0,26,Valid
acffdfa8-1383-3929-8c99-e73969491439,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL  INC.,BOSTON,MA,21303446,42.3017598,-71.12855793387442,0.0,83,Valid
545dcda5-7471-374e-9251-b4b685197d3c,COMMUNITY HEALTH CONNECTIONS  INC,GARDNER,MA,14402637,42.5730593,-71.99713285,0.0,112,Valid
45ce6eff-535b-37e2-bed3-1946200aa03f,WORCESTER RECOVERY CENTER AND HOSPITAL,WORCESTER,MA,16041059,42.2802335,-71.7694812367883,0.0,254,Valid
044e0760-ec11-3452-a46e-8af2bbeec083,WILMINGTON REHAB CENTER LLC,WILMINGTON,MA,18873039,42.54038775,-71.13933791916014,0.0,1,Valid
43e33b67-64ac-3314-99ee-114fb2b56b80,TRINITY HEALTH OF NEW ENGLAND AT HOME,WEST SPRINGFIELD,MA,10894681,42.105237,-72.6213712,0.0,6,Valid
1e11392b-1278-3e70-93cd-f396cbd0c265,VHS ACQUISITION SUBSIDIARY NUMBER 9  INC.,NATICK,MA,17607700,42.2843753,-71.3441395,0.0,698,Valid
fe30f2b4-9bc8-346e-afba-4455d1766545,KATZMAN FAMILY CENTER FOR LIVING,CHELSEA,MA,21502010,42.40019115,-71.03050082480353,0.0,114,Valid
00fde0ed-5951-3b9f-8413-0f25f85a8d4f,NAUSET FAMILY PRACTICE LLC,ORLEANS,MA,26533278,41.78403385,-70.00060868097228,0.0,81,Valid
6cf8a214-8d57-3267-85e5-7719e15cd63e,LEMUEL SHATTUCK HOSPITAL,JAMAICA PLAIN,MA,21303735,42.299067750000006,-71.10124351911541,0.0,1289,Valid
13161e5b-02d2-3d19-8b48-26ef0becfc83,LEONARD FLORENCE CENTER FOR LIVING,CHELSEA,MA,21504019,42.3917638,-71.0328284,0.0,34,Valid
4bc0cc09-77e5-37f5-844d-64a6637cae54,WESTERN MASSACHUSETTS HOSPITAL,WESTFIELD,MA,10851801,42.11074355,-72.70066160206358,0.0,325,Valid
b4e81d20-a3d6-39db-8b04-bcc4ab5de7b2,EDWARD M KENNEDY COMMUNITY HEALTH CENTER INC,FRAMINGHAM,MA,17027079,42.276938650000005,-71.41386787587439,0.0,77,Valid
0fedae9f-701f-3317-9b2f-69aea2202cdc,BOSTON MEDICAL CENTER CORPORATION-,WINTHROP,MA,21522715,42.3750976,-70.982827,0.0,2831,Valid
9043e647-568d-3e87-9fc0-756a416392d3,INTERNAL MEDICINE PHYSICIANS OF THE NORTH SHORE,PEABODY,MA,1960,42.52388415,-70.9519832,0.0,193,Valid
c7b63332-fdc7-3ab3-936b-284b931a9f6a,HERITAGE HALL NORTH,AGAWAM,MA,10012149,42.0802186,-72.61816103207964,0.0,3,Valid
0cc04ba5-137a-3ef8-acda-e79b25960b2a,WILLIAMSTOWN COMMONS NURSING & REHAB,WILLIAMSTOWN,MA,12672928,42.7009605,-73.18515951851253,0.0,7,Valid
3e16ee4b-2dc7-3e29-ab5b-0ce980c362b1,1200 SUFFIELD STREET OPERATOR LLC,AGAWAM,MA,10012933,42.04892565,-72.63626743195428,0.0,2,Valid
ccb716b1-277f-3eff-999f-3ac0df45713a,LAFAYETTE REHABILITATION AND SKILLED NURSING FACILITY  INC.,MARBLEHEAD,MA,19451939,42.4938348,-70.87382362834484,0.0,1,Valid
733fc7d0-7cf3-3995-82ef-a9883b807273,NORTH ADAMS COMMONS NURSING & REHABILITATION CENTE,NORTH ADAMS,MA,12472712,42.70707,-73.10094536747326,0.0,18,Valid
86bbc3aa-e927-3d56-9d77-ab701b4b2926,FALL RIVER JEWISH HOME  INC,FALL RIVER,MA,27205496,41.707225,-71.1432141111111,0.0,84,Valid
9ab139f5-d278-31b4-b44e-feffdea65613,KINDRED AT HOME,SANDWICH,MA,25631866,41.764922,-70.502215,0.0,18,Valid
21fa25b9-6842-3a3c-bef2-2eb383ad525e,CONSTELLATION HOSPICE MA LLC,NEWBURYPORT,MA,19503519,42.81568305,-70.89666045994463,0.0,5,Valid
4b7c1695-a178-3e03-8651-51acfd3b8372,DOCTORS JAMES AND KELLY HOYE PARTNERS IN FAMILY CARE,NORTH DIGHTON,MA,27641824,41.86399,-71.1244904,0.0,17,Valid
5c2e4b0c-fb84-3f95-bbec-a96c18600bf5,HERITAGE HALL WEST,AGAWAM,MA,10012149,42.0804485,-72.61914987322373,0.0,8,Valid
a3327df4-d092-350b-b551-e60c82076c9a,WEST BROOKFIELD FAMILY PRACTICE,W BROOKFIELD,MA,15853232,42.23754835,-72.13791547215251,0.0,28,Valid
0b5f4cda-f9ae-36a8-a94c-ffbf56f45236,ALL CARE HOSPICE INC.,NORTH ANDOVER,MA,18451656,42.6839894,-71.1127065,0.0,5,Valid
aade280a-3b90-3e48-9648-91109a964a63,AP MEDICAL LLC,DARTMOUTH,MA,27473826,41.6332267,-70.9879928,0.0,2910,Valid
6adc9d34-9b73-3285-abb7-56e567f1ba26,WELLESLEY HEALTHCARE SOLUTIONS LLC,NAHANT,MA,19081341,42.42554385,-70.91995214383596,0.0,5,Valid
df3ffcde-b9eb-3965-acdf-f56a6d1424c4,CAREGROUP PARMENTER HOME CARE & HOSPICE INC,WAYLAND,MA,17781840,42.3632063,-71.3606721,0.0,2,Valid
981338c4-287c-3621-bc45-8b0b9f1b8922,DR. HE'S PRIMARY CARE FOR ADULTS INC,MARLBOROUGH,MA,17523999,42.3658183,-71.55914630258509,0.0,290,Valid
96e9e829-0b71-3ad3-8b41-60e25b5d47d7,ADVOCATE HEALTHCARE OF EAST BOSTON LLC,EAST BOSTON,MA,21281006,42.39055278090538,-71.00587148689957,0.0,3,Valid
